timepoint,condition,dose_Gy,contrast,source_file,gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02150,10.8681528337882,0.0528888518357445,0.187475077089804,0.32277164591842,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02155,14.4181969013441,0.0968864151639784,0.207253961382727,0.145727854199362,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02165,71.7873195369481,0.03254440887925,0.169452408410182,0.665204549734157,0.906869089592777
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02170,175.723594953976,-0.0874767738784658,0.195863661958084,0.224359490053275,0.66925459629750494
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02175,94.3760423080462,-0.0531872303805009,0.181442160430753,0.417438409879628,0.815133935337518
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02180,137.714853989076,0.0173702877639869,0.173247372361226,0.782836558142293,0.946264611826401
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02185,400.271661959836,0.107102030855502,0.211212740080297,0.141274183755371,0.565096735021485
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02190,760.384009304014,-0.0625535056477332,0.187232401429963,0.317644748096839,0.758198566069517
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02195,118.084630498627,-0.229715149506645,0.318735930751718,0.045108977480603,0.3747120742991
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02200,292.598256443911,0.0526725774159406,0.163703293759109,0.545661861068398,0.869964711976007
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02205,97.0109141194235,0.253890816902095,0.248884872051048,0.0491894490771138,0.389783059895612
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02210,35.3639467384409,-0.056366955547384,0.179819378705227,0.422690040307848,0.818419788007943
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02215,56.5281924483145,-0.0573533002171294,0.170191933511582,0.483857353258688,0.837935889207045
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02220,145.31093150998,-0.0669339225287529,0.154675266822066,0.472204859107556,0.837819786426271
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02225,1699.31650014895,0.256931314834167,0.174333130836737,0.0322365859273686,0.334616573888218
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02230,3.25273937921512,0.00711373447315624,0.183107041203403,0.805679068971535,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02235,3.90109028780117,-0.0234194193728478,0.183935584582204,0.503900670864439,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02240,284.196778870246,-0.154966679098016,0.223978963333541,0.117407929993424,0.520152708031473
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02245,481.08010508868,-0.202186791651002,0.254928278850489,0.0726566839628302,0.447255575827988
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02250,137.469729737782,-0.397572434095383,0.360755931172336,0.0167033650558586,0.250464817555541
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02255,31.9967477607894,-0.205852146083005,0.343906924916464,0.0256410219765616,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02260,2532.98868162844,-0.187267207948961,0.369308859128635,6.8264908300046e-4,0.0407360391570071
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02265,811.648152405769,-0.200918838871579,0.406761808403424,0.0010210221181147,0.0507956926038426
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02270,4154.61464225244,-0.176956943891194,0.336637442766897,0.00202713050444073,0.0790310612664625
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02275,425.062371442988,-0.00741757350254329,0.160239914328937,0.923036701550252,0.987905101251527
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02280,83.0508340428005,-0.0465497252649761,0.179789953802842,0.468550802412543,0.836880024976563
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02285,87.0328774680397,-0.126868436832322,0.229718928261261,0.0888570807739703,0.47848637971103
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02290,1045.02643322582,-0.185228748968378,0.276405479113347,0.060651240330584,0.42024698276452
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02295,243.350865337212,0.061277223006542,0.16479750412134,0.485939531666128,0.837935889207045
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02300,192.494000645928,-0.0612392870277817,0.167017437498268,0.474805056727542,0.837935889207045
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02305,651.24428773112,-0.0329298602057242,0.165857485025296,0.674492853801179,0.907926502595897
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02310,349.824035518901,-0.00537443211411947,0.172068702713956,0.937902459831485,0.989146593817061
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02315,255.669130548033,0.034502732799571,0.174482230282231,0.611515852421978,0.891959528740853
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02320,352.387680744238,0.0497471505230892,0.168918457234673,0.539148310766726,0.865575123202406
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02325,425.462020411824,0.0418901813526951,0.158208181087732,0.633561567449482,0.897110907129436
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02330,292.5822060042,0.215680010530317,0.267843363068691,0.0619042593649103,0.42094896368139
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02335,108.133185237743,-8.1533052847631e-4,0.158346180708745,0.991926325887345,0.998011859551451
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02340,156.825298141663,-0.0379726984548179,0.155307488223416,0.669437331502603,0.907480184197317
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02345,2912.69911623262,0.00136090849472645,0.161861953235184,0.989604250111018,0.997842887103932
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02350,1823.3999191826,0.0910981642038596,0.152690914844885,0.372963231118868,0.790822688753858
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02355,1626.73426885866,-0.206907263038541,0.338041488610729,0.0306673723277962,0.331543658728753
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02360,280.727563911891,-0.019637382652137,0.165565797935838,0.806885071829468,0.949176238726802
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02365,222.842282609165,-0.0125592177282705,0.176357014116604,0.818652180925623,0.951773911113223
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02370,4115.8655391369,0.00140651844779612,0.177649714831,0.985388376993631,0.996291706199646
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02375,3636.2940823922,-0.0292126306259401,0.176348422509328,0.621552659293232,0.893442863167019
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02380,77.6511002218311,0.0264285373118153,0.158289855256722,0.756256259045007,0.938579499765535
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02385,1886.20839911618,-0.0244741495049612,0.18097881538752,0.599314632174135,0.887544110058263
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02390,664.105622716312,-0.0914922568045028,0.189698158605069,0.261690590438921,0.708730859690769
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02395,900.732526266749,0.0253266952397944,0.165485624059532,0.735266216080132,0.929895508571931
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02400,768.470181005653,0.0451662061896185,0.173143038402075,0.544497955428932,0.869056780389845
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02405,25.8974287448211,-0.0243423048576357,0.17403075130926,0.70479155186667,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02410,2181.4298227879,-0.301327939552255,0.198277208276062,0.0209831403577554,0.277623087810302
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02415,394.828094355763,-0.0412098526627121,0.157172320709986,0.6352581025385,0.897790248167667
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02420,373.092442778487,-0.0349500350928024,0.163843941833749,0.667993978698946,0.906869089592777
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02425,561.539144743737,0.00386911968952597,0.149878990449752,0.967751570949951,0.992182886906612
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02430,257.84603967443,-0.0373708120095883,0.165532774150124,0.642780036987141,0.90033654877594
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02435,907.349811893252,-0.0407660822091064,0.150870603573384,0.650709843880095,0.902572402567208
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02440,862.169410417678,0.00399403807079079,0.170551216512288,0.961923096216073,0.992182886906612
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02445,21.7415829037095,0.032563279918685,0.178300330175219,0.582547340036836,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02450,5746.29403308096,-0.0106124354814792,0.165497937508334,0.882582717346176,0.974236658312613
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02455,123.935875473776,-0.110692147330096,0.206690471803606,0.166045252319955,0.597261186804815
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02460,829.195112088558,-0.00427356960736771,0.16702267361242,0.950817385331068,0.990305469157555
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02465,1379.84419185419,0.0204390222605704,0.180214330259298,0.675396206613244,0.907926502595897
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02470,440.120751438343,0.0411753663310495,0.184217751065071,0.420008902302313,0.816396092586813
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02475,64.8158095609116,0.0783329253091895,0.188042959552205,0.295010837309145,0.729173024760726
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02480,14186.9944795434,0.00184454814921,0.177532880264827,0.980106066036741,0.994882985599316
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02485,12.4133483001174,0.031400794049508,0.180562210511903,0.554995153928051,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02490,20.8315988290636,-0.00158671785096987,0.172125346511577,0.977554115172967,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02495,28.0395295581093,-0.100627862319026,0.206872316080634,0.15622251398452,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02500,2629.99495647446,-0.0050317609341752,0.176125308324027,0.92084451906846,0.987905101251527
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02505,304.22879363381,-0.0275588353928812,0.166309042185164,0.726026224283277,0.926814475088807
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02510,130.535024204059,0.0137587547838781,0.158781399202811,0.869764118995166,0.968834393882616
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02515,45.9090025750533,0.0320674597573586,0.167123485835146,0.679405869149919,0.907926502595897
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02520,1749.32225188639,0.142530419577356,0.227283664089906,0.10882682756707,0.513292125616842
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02525,761.815206663018,-0.0173884198243562,0.150207097689617,0.839873967918917,0.957934565039838
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02530,1582.66232660428,0.295456071832299,0.323509343013313,0.0336938850591512,0.339775144121856
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02535,265.245285714436,0.0197115148078488,0.157703160818295,0.820937067478205,0.952169768070714
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02540,384.096647510649,0.0136536625179331,0.169246020950188,0.848440283060718,0.96193849851475
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02545,484.737373013111,-0.129228360418937,0.233709596207072,0.077295089205797,0.46030721148218
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02550,363.133451354657,-0.00678113839646947,0.160297242297017,0.932667745033328,0.989146593817061
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02555,6.34718339739037,0.0303863901794137,0.183374277293438,0.488511942232103,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02560,30.0616396550082,-0.0301223952435651,0.176184919399524,0.626549972016298,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02565,152.542012089834,-0.00134952072268601,0.156735035531522,0.984263688179594,0.996010979827746
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02570,515.313840881166,0.0412165011165934,0.173947181508995,0.561253569170502,0.875723285087806
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02575,1439.64422294879,0.0529739484923227,0.158582594443521,0.553652584052569,0.873053117083905
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02580,845.311050825556,0.0127455069678287,0.154934697182352,0.885259222548623,0.975319505174143
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02585,6623.89871735235,-0.121400923483836,0.169723069863965,0.223226031153797,0.66925459629750494
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02590,584.203250411287,-0.0981311854990438,0.178618951104454,0.285539061981133,0.717875256954386
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02595,2301.803369055,0.1271226062782,0.194972171866745,0.192508440377401,0.635367028397646
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02600,295.981749307542,0.0451281825968265,0.158494531249191,0.607536653056319,0.891853455167027
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02605,113.159354606972,0.0603006809555289,0.172971769364538,0.451802410550124,0.82773825090762
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02610,410.138394466006,0.112034863889758,0.182203107721185,0.246227388428685,0.701571630793797
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02615,284.627082427105,0.00504060302976578,0.149612618566613,0.956690755626744,0.991747064444091
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02620,1869.92562026658,-0.5259345648105,0.243221004607546,0.00221823937535833,0.0831555376095864
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02625,1641.62630130635,-0.149254122659837,0.189352018692048,0.156026328034716,0.587434385449402
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02630,386.099231772432,-0.0160587743136126,0.165933075401269,0.828294353847741,0.955421376331515
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02635,371.699371063052,0.0926039863391838,0.18436437834477,0.285453869257993,0.717875256954386
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02640,788.208587332692,0.112924583043236,0.182603263109266,0.238153545418831,0.693586620323367
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02645,1211.67543928003,0.132240179423237,0.191284688360532,0.188102029607831,0.627865678736643
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02650,2413.36522195595,-0.0585952497053646,0.190039583282649,0.268861045544956,0.709374457008307
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02655,16907.9408235113,-0.00889168870526618,0.174653980802734,0.873751947488038,0.970710300576541
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02660,32208.0899153057,-0.00106675192778909,0.172988215064849,0.979803955464764,0.994882985599316
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02665,16749.617044883,-0.00621953290734042,0.171364535464475,0.918728467100179,0.987905101251527
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02670,2238.5211390746,0.0381720272616502,0.162314570748128,0.647691159472278,0.902262482275818
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02675,16.1992848344549,-0.0277007422447554,0.174167873307638,0.670260941129104,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02680,66.0497675123756,0.0185027468903688,0.17198251828094,0.777375894162068,0.945187778204366
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02685,4.88972207303763,-0.0300095716673998,0.185301928665477,0.398864223434342,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02690,18.7225319912851,-0.0823795053448969,0.206303513452664,0.0822266881900698,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02695,196.908619477092,-0.0646969489855403,0.194010314202624,0.203417114269279,0.646512654481924
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02700,30.3315324046787,-0.0346083763795453,0.18596289437339,0.353328397555482,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02705,6.70261232143811,-0.0835086463881523,0.210318604528838,0.0287821702049747,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02710,9.26478757957944,-0.0746000357407518,0.204533935051869,0.0428953850964843,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02935,96.0344651440322,0.346168764158571,0.293077894683408,0.0225263481311285,0.292742408601865
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02940,37.3583720633424,-0.0425713473160048,0.171562899882077,0.568601047854204,0.877701239639497
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02945,24.3529301115024,-0.094528661442187,0.206084018334148,0.148286648014094,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02950,26.6340186537106,0.0144150789814712,0.176701113060649,0.795113994544859,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02955,63.3339275311327,0.103805706844617,0.190365735974848,0.240908315440335,0.696760614807114
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS21320,1.86920214718138,-0.0113357998225252,0.184995284246509,0.55099112243207,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02960,182.557620423157,-0.119904120776929,0.211323710930444,0.152696852865139,0.581991654350157
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02965,1144.84417125445,-0.0022308283627427,0.181771562514755,0.938834509822081,0.989146593817061
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS21325,106.604171395421,-0.0240306757624274,0.18491218532645,0.434310790902502,0.823804610483911
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02975,2846.90118111637,-1.35560998037741,0.534671030600438,3.6264856466914e-4,0.0265096100773145
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02980,448.392661106431,-2.28271880115669,0.563175058221093,1.91149434277309e-6,6.2102327314094e-4
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02985,4911.05865632015,-0.0335164228852035,0.162454381269473,0.682643404050922,0.907926502595897
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS02990,26.2170328987642,0.0860046245905884,0.199033676794691,0.195598495645175,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03000,22.0187259905712,0.026075217731749,0.178318962120869,0.639264499411854,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS21330,9.5070304625249,-0.0182392882182319,0.178895557263147,0.719013066620912,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03005,123.380963925068,0.0133701496306873,0.162185136773843,0.867184961498012,0.968834393882616
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03010,152.227284471712,-0.00476267657353169,0.155950787307716,0.952613861190698,0.991203632179875
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03015,7.1498699056003,-0.0235370992151623,0.179166712775943,0.650535553604301,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03020,17.1540157008574,-0.00895080103548721,0.174884444119012,0.877529712009177,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03025,48.6566477171207,0.23684286270586,0.357215671318685,0.0350880075772758,0.342410531524571
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03030,138.321981672076,0.228345656540233,0.280483839976339,0.056578180118508,0.410507688998803
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03035,1367.94233123509,0.0666015765846094,0.165431026450537,0.460166957608617,0.835952474597253
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03040,197.931496766452,0.125131105002835,0.197453968615459,0.189350981731949,0.630594841212096
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03045,61.5376444663541,0.00466382596325299,0.159241066247338,0.956045237021036,0.991747064444091
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03050,125.930281323422,0.129226619720446,0.187457786826307,0.209452788514564,0.657450867061169
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03060,21.3377128752636,0.103874143835668,0.208889797389371,0.149436104389891,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03065,312.485857891355,-0.0449970623668435,0.162665450091243,0.59264149755034,0.885264110543466
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03070,35.2268648400813,0.00422225741210132,0.163985514369817,0.960679114595833,0.992182886906612
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03075,26.1765863106273,-0.0184300193847279,0.172014629346088,0.77904722279846506,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03080,267.704786123335,-0.0157743055741948,0.151638289320356,0.855370609073553,0.964938543968188
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03085,53.2865833308515,-0.0337255527819706,0.176202277557977,0.594488155989682,0.885523875758446
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03090,33.3296583136467,-0.083466279741902,0.188447363195854,0.282032401434242,0.716378360710389
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03095,69.3078991213417,-0.0655807737583897,0.190962556549665,0.263270549090869,0.709120740771357
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03105,31.529145511651,0.00226430036627244,0.173894329877078,0.972039100643522,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03110,30.0646561681878,0.111936624795291,0.21623847592493,0.121158279738936,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03120,4.20989769818279,-0.0344832852121885,0.185853453852701,0.364703678736629,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03125,3.60097499928309,-0.0238157442143587,0.183815950724191,0.506343964907535,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03130,24.3740947997562,0.00117806658855654,0.173620536980317,0.985443053591047,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03135,11.1564644825196,0.0086482824271618,0.178309024186588,0.863844759820744,NA
10 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS03140,7.89942313550277,-0.0235779456042199,0.180738688565763,0.618198408220134,NA
